Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,186.0243,198.9347,226.8778,237.9364,257.4541,247.7144,238.3984,252.2524,264.2278,293.9764,281.6978,320.813,356.902,368.2961,585.8838,742.5188,827.156,857.1459,992.9915,1154.514,1467.86,1820.854,1842.715,1898.525,1885.02,2011.571,2334.207,2884.299,1421.742,1546.4,1926.385,2171.464,2516.443,2722.905,3238.394,3553.746,4184.294,4397.538,4542.949,4588.983,4941.853,5187.206,5276.065,5433.642,6241.058,7221.644,7914.771,8695.844,10155.97,10288.15,11304.64,2971.282,1910.605,993.7399,1071.234,857.4979,664.3417,862.3191,1111.872,1124.521,537.2114,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18323.87,17803.08,18848.78,21233.93,24115.27,28728.57,29446.08,31459.54,24602.91,23103.94,23649.71,22666.41,22451.57,24040.87,25783.29,26995.03,25659.2,26831.97,27795.15,20882.26,23158.64,24917.6
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,103.5375,108.1646,113.5985,115.8046,119.8281,124.9652,127.3427,129.9451,128.724,131.1866,127.9565,134.0981,153.077,165.4013,163.1104,211.699,208.0313,220.6793,258.2417,228.1012,234.335,198.887,180.4891,171.3081,186.7886,207.962,208.6352,219.4792,270.397,252.8271,298.3671,310.6596,298.5673,226.9212,178.9532,209.8926,223.2334,207.3166,226.3288,192.2695,168.1177,200.361,225.9473,298.2499,460.067,664.5977,716.6678,806.7103,936.4941,808.1615,896.8767,988.1942,969.6161,980.0835,1017.788,774.4116,691.9801,662.8975,720.2651,701.6212,643.7722,685.6903,716.8044
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.799,80.88272,72.90346,77.00207,86.73977,98.54658,104.8759,99.20446,97.87891,106.9388,115.5981,120.9909,133.8755,164.5667,182.2133,200.9197,200.6801,227.9306,217.5147,247.989,281.8434,296.2021,305.7356,314.9453,335.9111,361.8229,354.9557,344.7904,375.795,399.6979,421.6317,450.3723,497.6287,538.8405,639.8194,779.293,883.9469,903.9889,813.7952,885.9816,965.6613,1018.839,1117.391,1252.888,1441.936,1656.756,1979.156,2482.42,3115.865,3354.559,4051.973,4916.049,5436.73,5948.471,6361.982,6574.573,6664.813,7228.801,8032.845,8259.763,8354.653,9921.178,10062.92
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.597,2255.476,2382.076,2336.176,2175.262,2142.867,1922.286,2125.102,2183.022,2248.764,2172.453,1883.749,2052.574,2088.887,2350.652,2891.38,3738.506,4678.644,5651.112,7257.348,8959.752,7078.289,8280.265,10026.98,10420.83,10963.29,10296.6,7995.189,7640.984,8532.086,8869.056,9016.264,8439.667,9983.848,11324.51
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,99.67715,102.3136,105.2824,112.0941,127.336,139.8193,156.0259,160.8812,161.2743,171.5774,157.0661,171.745,195.7175,231.0311,310.811,334.258,327.5448,401.6053,415.8722,438.8801,544.1265,446.9633,369.3133,332.8145,301.929,310.5004,419.1744,478.833,512.8744,488.5016,570.9328,545.6848,560.2718,411.0016,326.2732,415.7778,447.9266,443.535,456.2063,440.1398,404.8221,391.516,439.1275,530.392,551.8477,542.8178,544.0055,598.3066,725.8544,717.6773,709.1407,779.7635,759.896,826.4286,853.0078,760.2429,787.2802,814.4198,873.5552,848.3048,875.2454,964.05,918.3768
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,103.801,110.7315,117.1621,121.6043,129.579,141.852,165.5775,171.6984,179.8724,192.4634,197.9937,200.3641,216.1492,278.82,343.4253,363.8066,405.5479,461.661,548.0111,611.5191,707.37,745.732,767.0757,822.7313,842.071,768.8656,836.1471,962.9618,1154.58,1329.997,1545.277,1751.069,1957.405,2230.841,2502.709,2848.622,3039.892,2462.414,1841.043,2028.569,2004.107,1889.971,2091.179,2350.846,2647.261,2876.246,3343.786,3934.691,4327.798,4154.187,4996.372,5396.644,5748.633,6041.134,5822.378,5708.794,5854.464,6436.79,7124.559,7628.576,7001.785,7060.898,6908.802
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.3199,456.1881,337.5489,287.994,262.2364,208.1696,172.9165,150.6469,214.4293,175.5556,137.1819,168.6386,186.6634,233.0941,305.266,333.7139,401.0268,517.4349,704.6502,666.7213,740.2762,837.8815,959.3602,1038.321,1094.43,970.3626,801.3938,844.3652,850.667,889.0234,852.3302,916.692,1054.189
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5972,854.1528,830.3608,857.3391,839.4249,815.1398,788.5576,619.6699,587.2841,553.0594,561.5339,587.9901,544.4393,635.7143,762.6106,949.5764,1256.032,1418.806,1658.673,2074.407,2520.285,3778.669,3901.67,4286.881,5453.155,6441.887,7049.798,7685.51,6208.297,6163.253,6354.533,6721.35,7180.46,7297.18,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,379.6269,392.0694,417.2062,411.3258,444.9925,464.8224,498.1286,493.439,515.322,560.8154,596.1825,646.6027,708.568,927.8235,1184.558,1209.135,1296.662,1393.224,1631.092,1787.433,2137.433,2396.161,2161.436,1834.435,1884.993,1823.919,1802.984,1897.811,2042.242,2222.439,2608.505,2732.701,2921.355,3340.441,3723.783,3929.444,4201.14,4534.094,4489.07,3956.064,4310.636,4135.888,3630.251,3649.034,4169.404,5011.397,5822.537,6813.698,7870.762,7290.156,9009.878,10161.72,10149.12,10287.08,10377.35,8505.153,8199.545,9052.331,8759.325,8532.484,7136.215,8195.129,9237.904
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9242,534.6506,516.1462,529.2198,465.9299,476.9188,456.2855,532.4854,621.7118,682.1728,810.1416,936.5984,1019.965,1201.424,1221.534,1322.301,1347.926,1283.526,1239.366,1584.264,1660.308,2741.394,2358.409
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,213.686,216.8835,228.5333,244.7297,264.3093,290.6232,324.4739,377.1194,487.5412,723.5778,818.3155,978.3517,1097.424,1148.447,1393.738,1619.12,1527.425,1693.917,1845.65,1893.688,2002.516,2183.652,1854.446,1655.596,1619.979,2215.448,1116.849,1200.131,1206.099,1266.876,1445.732,1634.851,1693.922,1709.638,1821.924,1892.902,1878.666,1798.67,1932.123,2250.28,2603.167,2978.471,3563.776,4312.625,4115.821,4647.931,4698.685,4975.307,4483.245,4328.807,3811.774,3836.322,3773.137,3513.834,3473.742,3118.861,3604.012,3954.094
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,347.7512,316.436,356.1863,431.9731,462.8417,550.7308,642.6906,640.3334,627.5865,662.204,618.8106,702.4852,838.5405,1089.017,1080.971,1150.281,1335.23,1380.881,1391.97,1965.196,2089.197,2216.683,2135.861,1889.671,1953.372,1996.515,1754.842,1760.667,1937.043,2195.986,2478.427,2751.96,2799.369,3221.08,2915.495,3416.11,3852.144,4378.573,4208.189,4125.426,4117.93,3978.438,4367.256,4649.614,4878.978,4605.971,4425.971,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,82.55835,86.04188,89.69103,98.52136,110.149,115.5755,95.00804,102.1903,104.6759,112.4422,118.9783,123.8485,121.815,136.065,161.0409,168.4462,160.7102,181.8925,202.2589,221.3643,260.7336,270.0667,272.9757,282.1512,274.2269,291.2271,301.3282,326.9876,343.4261,338.7661,356.6654,310.4683,322.5615,312.4944,346.823,376.8683,403.8877,415.1925,412.6541,433.4788,447.9506,450.1653,463.3338,531.1192,605.0548,681.6499,763.8378,946.3387,947.2339,1028.576,1242.043,1351.623,1347.451,1364.4,1475.338,1523.383,1675.368,1887.857,1920.208,1964.981,1853.893,2136.158,2272.455
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,136.165,138.229,145.9564,162.9624,155.9773,169.2375,177.9548,172.2212,179.7903,200.0609,228.8648,227.1894,248.7738,312.4788,390.537,418.2635,438.7001,468.0532,507.4577,587.6837,725.4474,974.0849,867.4791,741.9516,631.9199,567.0247,566.1058,625.3746,641.5746,635.9251,726.6809,741.3685,667.7598,609.4065,565.8692,640.673,651.887,659.6165,621.6847,611.77,632.3545,591.0214,626.2512,768.1093,928.6954,1073.513,1235.268,1391.78,1535.165,1437.115,1661.415,1824.094,1842.969,1905.498,1936.664,1681.367,1521.528,1603.502,1624.145,1625.763,1488.795,1630.984,1690.388
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,632.3889,676.2378,702.5632,755.5654,779.3938,793.3261,767.8131,797.3182,784.2314,796.2054,831.0833,896.6486,1069.456,1274.92,1962.913,2317.487,2341.888,2901.624,3248.618,4137.71,5528.946,6118.941,7034.945,6628.472,6547.46,6147.7,3941.6,3896.065,3613.041,3441.35,4001.522,4159.071,4231.462,3608.644,3801.451,4074.88,4385.124,4352.828,4569.647,5130.866,6120.946,6592.759,6692.822,8352.463,9756.513,11673.86,13340.92,15627.29,20011.15,13682.76,15711.54,17910.32,18961.23,19821.53,20327.98,18389.53,15991.11,16094.67,16164.16,15690.96,13871.8,16032.5,18222.26
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,222.3435,228.8324,232.9224,253.8487,262.4338,285.1442,325.193,420.5813,499.815,631.7108,750.375,760.235,838.5882,954.2096,1120.424,1329.268,1249.76,1176.228,1177.587,1133.996,1124.95,1174.882,1231.437,1251.271,1223.519,1456.224,1516.294,1760.481,1627.276,1709.825,1940.034,2076.99,2170.571,2253.029,2343.997,2170.508,2207.661,2292.483,2693.196,3029.85,3106.576,3279.103,3678.062,4200.174,4029.461,4241.012,4361.948,4233.917,4308.337,4398.639,3960.925,3796.109,3569.719,3577.169,3477.844,3497.733,3807.185,3776.668
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,274.5257,282.1155,306.6249,346.4073,363.5517,379.7257,436.3194,471.5978,514.1816,558.163,488.0459,448.616,549.3997,676.4548,916.0208,1125.017,1266.138,1417.786,1540.392,2069.874,1560.233,1579.309,1404.705,1311.566,1247.023,1367.24,1507.805,1700.84,1737.954,2009.998,2773.651,2730.264,2825.741,3148.943,2240.633,2855.037,3009.674,3098.668,4433.354,4057.822,4278.267,3100.459,3640.762,4704.772,6031.79,7369.431,8003.812,9668.399,10802.6,8989.736,10614.98,11308.37,11697.47,12507.8,12020.35,10851.92,10734.26,10464.01,9400.836,9103.012,8561.064,9661.228,10616.06
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.0919,1001.228,1029.221,1011.981,1138.949,1150.306,1283.446,1318.909,1324.207,1419.828,1564.015,1451.484,1752.802,2012.447,2328.492,2311.337,2402.479,2803.247,3103.04,2697.635,3043.165,3663.266,3624.984,3536.901,3556.379,3384.383,3836.073,4181.438,4419.256,4940.051,4674.909,5372.757,5334.989
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.123,178.1115,167.1445,189.591,171.6147,153.851,156.7896,176.926,214.6418,248.7472,387.0186,390.4956,399.4511,394.7308,400.4276,419.7724,447.5133,480.2756,473.368,539.1223,671.5736,681.2437,730.8133,768.9335,854.5432,955.3213,1012.985,929.1072,942.8813,975.9246,1011.6,1050.932,1104.164,1146.032,1192.404
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,55.52934,56.32806,55.64781,62.10408,68.77682,100.1808,101.6373,102.9699,106.9864,116.7795,122.0829,133.4916,136.9677,152.6828,183.656,201.1392,203.1759,237.4008,190.5417,164.3948,93.69223,98.59507,156.8798,157.4492,247.3431,234.0392,253.3282,392.4776,394.7361,309.861,244.7541,182.7945,151.9765,165.465,198.2821,278.3166,284.4568,286.5727,292.1695,257.6786,257.8296,235.853,241.8689,250.6906,292.4727,330.6029,346.7685,401.7092,473.3028,799.9296,824.7377,837.0959,796.7111,819.7579,897.5097,864.1801,753.6844,766.1776,793.1281,823.0247,846.8812,883.4657,964.2244
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443,1449.963,1597.535,1568.537,1487.5,1417.936,1258.137,1012.098,935.959,872.7137,991.2426,835.2368,635.758,658.3446,807.8019,911.9069,1087.788,1416.604,1894.46,2391.324,3197.934,4066.531,2639.378,3078.415,3704.842,4004.79,4187.74,3104.654,2124.663,2187.728,2638.325,3096.563,3661.458,3751.737,4827.846,4533.976
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,190.8428,180.1725,181.9906,186.4081,208.9543,228.0467,245.7162,241.4615,247.3794,270.7983,289.7199,306.7111,341.2482,435.9795,534.2902,579.4147,604.5175,661.4779,725.1188,825.5277,954.5768,1020.737,965.1527,898.3464,940.0467,941.6774,938.3996,988.4586,1067.605,1121.96,1304.726,1249.194,1286.929,1395.472,1502.609,1662.048,1791.174,1885.22,1788.219,1694.543,1860.113,1850.244,1861.48,2073.523,2455.288,2918.02,3449.707,4235.118,5119.624,4911.184,5979.911,7163.539,7596.717,8056.656,8218.296,7664.045,7590.182,8335.158,8895.01,9006.037,8649.366,10257.28,10794.93
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,491.2135,604.1766,659.6117,587.0069,744.88,705.3977,668.3284,584.8473,578.5886,722.5907,765.9118,1000.63,776.0907,1397.441,1433.357,1232.014,1268.434,1414.303,1678.238,2441.973,3440.718,3724.888,3080.973,1704.574,1612.31,1564.711,1933.479,2408.636,2668.67,2724.096,2983.244,3574.111,4083.464,4729.929,5478.022,6014.919,6358.163,7386.511,7780.679,7314.491,6932.478,6331.157,4115.155,3638.944,4130.1,5233.457,5942.127,7149.375,9328.066,9780.739,12512.59,14975.56,16087.25,18140.89,18131.58,16950.75,16837.94,18995.4,19026.05,18098.36,15650.5,17924,20795.04
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123,3066.563,3243.843,3374.515,3573.941,3827.527,4146.317,4336.427,4695.923,5032.145,5234.297,5609.383,6094.018,6726.359,7225.691,7801.457,8592.254,9452.577,10564.95,11674.18,12574.79,13976.11,14433.79,15543.89,17121.23,18236.83,19071.23,20038.94,21417.01,22857.15,23888.6,24342.26,25418.99,26387.29,27694.85,28690.88,29967.71,31459.14,32853.68,34515.39,36329.96,37133.62,37997.76,39490.27,41724.63,44123.41,46302,48050.22,48570.05,47194.94,48650.64,50065.97,51784.42,53291.13,55123.85,56762.73,57866.74,59907.75,62823.31,65120.39,63528.63,70219.47,76398.59
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192,652.8075,603.352,596.9836,576.4471,585.9324,600.5982,623.0027,623.2161,702.4807,558.2268,456.7063,383.3431,396.378,465.1199,546.7769,654.2838,830.4077,1082.286,1213.265,1742.349,2051.13,2267.623,2419.719,2628.46,2753.971,2704.677,1916.765,1604.259,1795.202,1759.307,1993.424,2255.151
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,155.2945,163.425,166.6032,154.6549,163.8846,165.127,173.1979,167.7767,160.2999,171.4268,187.3876,201.1246,273.552,295.9566,319.7997,319.961,313.1808,467.8069,572.7321,665.1855,766.0992,943.577,1043.911,1114.614,1223.839,1313.2,1444.021,1570.91,1790.987,1911.904,2136.84,2259.529,2454.961,2519.846,2540.169,2767.77,2900.419,3043.249,3272.619,3427.506,3760.08,4066.071,4299.373,4500.927,4883.314,5176.128,5775.092,6439.008,6641.496,6503.098,6590.99,6566.483,6754.37,7117.555,7210.617,7386.737,7684.779,7996.656,8399.694,8680.242,8306.368,8360.101,9125.317
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,939.5608,954.3554,1006.88,1060.57,874.1994,869.9069,877.196,894.6838,940.2014,934.0476,1018.109,1109.427,1158.86,1371.095,2039.738,2084.384,2316.031,2592.914,2735.434,3266.785,3886.574,4241.312,4214.672,4091.94,3531.346,3560.762,3388.195,2620.434,3203.401,2258.68,2461.039,2642.781,2918.607,2835.688,2699.465,3500.633,3125.238,3725.988,3886.039,4087.829,4795.635,4940.114,3667.2,3243.369,4287.632,5456.322,6769.868,8369.235,11310.78,11641.8,13692.91,10877.11,12937.93,12433.98,15975.73,,,,,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.02,31731.26,35006.36,40828.75,41377.15,44158.51,39152.38,38753.18,39905.13,38997.14,37795.32,34597.98,33045.36,34007.35,35324.97,35365.07,36653.86,38596.03,39552.17,,
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,235.6525,430.1885,585.3049,397.0144,96.13036,96.7193,140.631,141.3837,185.1871,224.6371,281.1336,329.0012,352.9344,352.7831,367.1569,394.5831,409.4977,434.8103,485.4509,551.9035,693.1898,790.5925,913.3123,1158.102,1225.845,1684.012,1953.557,2190.232,2367.5,2558.779,2595.235,2760.717,2992.072,3267.225,3491.091,3586.347,3756.489,4163.514
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1033.941,1025.64,941.2244,925.2829,926.2015,1112.491,990.5154,926.8136,996.4858,1103.279,1046.42,1119.28,1301.634,1318.532,1233.432,1403.106,1461.405,1495.988,1524.96,1432.608,1429.889,1416.197,1309.048,1299.179,1517.294,1718.263,1814.818,1970.898,2261.459,2525.084,2472.464,2732.552,3064.751,2906.342,2877.445,2861.203,2643.887,2757.203,3032.197,3076.835,3076.59,2917.757,3044.574,3010.292
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,456.8264,471.6867,495.9674,523.4019,561.4244,599.1521,636.79,663.8785,701.8529,758.1807,812.2222,878.5926,993.0313,1188.118,1343.085,1468.781,1568.574,1743.367,2025.853,2302.878,2552.058,2594.255,2522.469,2527.384,2582.874,2659.17,3090.052,3457.794,3792.793,3895.501,4318.913,4428.108,4658.731,4662.166,4944.938,5422.198,5462.495,5364.551,5276.638,5402.582,5508.433,5401.403,5536.515,6129.099,6820.295,7293.724,7805.612,8687.43,9429.275,8832.304,9558.022,10473.74,10575.66,10738.32,10898.72,10156.95,10208.87,10746.86,11290.1,11330.45,10895.74,12282,12647.48
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,726.3784,670.062,654.7643,573.9484,606.7854,669.8562,794.3534,731.9765,747.7808,744.4959,779.1744,776.8519,1277.234,1285.667,1414.202,1598.918,1493.945,1401.716,1406.766,1435.345,1509.887,1778.842,2168.028,2527.763,2639.806,3011.101,3344.055,3250.953,3494.395,3789.626,3902.312,3989.898,3948.729,4048.467,4105.811,4261.641,4189.052,4308.301,4042.723,3857.357,3743.206
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.45,2847.555,3009.523,3540.823,3410.693,3704.562,3902.53,3520.78,3759.471,4009.356,4384.19,4416.031,4310.933,5269.784,5351.44
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2107,426.7727,447.8144,358.1701,267.9425,264.4662,348.2347,399.7127,359.2171,421.8212,518.1487,515.14,543.961,583.3912,669.1034,785.4512,867.7829,956.2306,1153.536,1045.806,1249.063,1284.618,1349.99,1497.748,1557.601,1488.416,1069.817,893.7166,701.7149,693.8165,583.8757,603.708,676.9284
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,529.5619,543.0422,560.6994,601.6,642.6884,681.1311,718.1182,775.1528,813.5085,887.2467,948.5918,1016.483,1034.492,1364.206,1650.483,1664.481,1554.002,1666.495,1846.852,2196.699,3034.661,3080.833,2769.097,3019.099,2590.015,1909.74,2103.192,2672.689,2780.587,2794.396,3160.878,3304.828,3519.001,3461.334,3547.951,3904.324,3654.927,3731.432,3336.44,3267.939,3241.661,2867.473,2708.423,4095.684,5268.279,5893.187,6139.581,6662.063,6251.877,6444.187,8059.563,8737.041,8173.869,7441.231,6965.138,6204.93,5735.067,6734.475,7048.508,6688.775,5741.641,7055.055,6776.48
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,228.5674,216.2747,208.5627,209.4534,236.9417,296.0224,334.6725,350.6534,398.5575,472.6403,426.3022,383.4161,413.9235,523.1257,607.8426,495.3455,539.9678,480.6338,521.3963,603.8477,679.0618,679.6336,635.566,527.8988,419.1567,336.8686,241.5356,319.2659,511.2026,533.2434,427.4065,428.5034,394.0784,395.7853,431.5217,438.3836,404.0905,471.1723,377.4626,353.8302,364.0261,401.7323,399.0991,452.2866,556.05,720.4465,1065.596,1133.436,1393.519,1150.942,1469.361,1644.457,1729.647,1840.321,1724.576,1307.91,1249.923,1495.752,1475.2,1268.121,956.8317,1137.344,1487.908
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,276.6434,279.3327,275.9661,277.5325,282.3769,294.8936,279.3378,295.0564,302.8029,346.5389,362.1441,406.2175,483.97,579.2964,674.539,716.9495,686.7217,676.3292,664.4325,777.883,947.3671,1067.255,1094.293,957.7752,756.3345,648.668,692.14,726.6207,816.6995,841.5632,868.4902,832.688,634.4474,608.0466,634.5826,646.8296,765.1651,750.6839,554.3615,585.3318,565.2844,569.0032,529.1869,474.3022,477.3995,470.7838,441.4988,425.0368,351.8391,762.298,937.8403,1082.616,1290.194,1408.368,1407.034,1410.329,1421.788,1192.107,2269.177,1421.869,1372.697,1773.92,1266.996
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2107,426.7727,447.8144,358.1701,267.9425,264.4662,348.2347,399.7127,359.2171,421.8212,518.1487,515.14,543.961,583.3912,669.1034,785.4512,867.7829,956.2306,1153.536,1045.806,1249.063,1284.618,1349.99,1497.748,1557.601,1488.416,1069.817,893.7166,701.7149,693.8165,583.8757,603.708,676.9284
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,529.5619,543.0422,560.6994,601.6,642.6884,681.1311,718.1182,775.1528,813.5085,887.2467,948.5918,1016.483,1034.492,1364.206,1650.483,1664.481,1554.002,1666.495,1846.852,2196.699,3034.661,3080.833,2769.097,3019.099,2590.015,1909.74,2103.192,2672.689,2780.587,2794.396,3160.878,3304.828,3519.001,3461.334,3547.951,3904.324,3654.927,3731.432,3336.44,3267.939,3241.661,2867.473,2708.423,4095.684,5268.279,5893.187,6139.581,6662.063,6251.877,6444.187,8059.563,8737.041,8173.869,7441.231,6965.138,6204.93,5735.067,6734.475,7048.508,6688.775,5741.641,7055.055,6776.48
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,228.5674,216.2747,208.5627,209.4534,236.9417,296.0224,334.6725,350.6534,398.5575,472.6403,426.3022,383.4161,413.9235,523.1257,607.8426,495.3455,539.9678,480.6338,521.3963,603.8477,679.0618,679.6336,635.566,527.8988,419.1567,336.8686,241.5356,319.2659,511.2026,533.2434,427.4065,428.5034,394.0784,395.7853,431.5217,438.3836,404.0905,471.1723,377.4626,353.8302,364.0261,401.7323,399.0991,452.2866,556.05,720.4465,1065.596,1133.436,1393.519,1150.942,1469.361,1644.457,1729.647,1840.321,1724.576,1307.91,1249.923,1495.752,1475.2,1268.121,956.8317,1137.344,1487.908
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,276.6434,279.3327,275.9661,277.5325,282.3769,294.8936,279.3378,295.0564,302.8029,346.5389,362.1441,406.2175,483.97,579.2964,674.539,716.9495,686.7217,676.3292,664.4325,777.883,947.3671,1067.255,1094.293,957.7752,756.3345,648.668,692.14,726.6207,816.6995,841.5632,868.4902,832.688,634.4474,608.0466,634.5826,646.8296,765.1651,750.6839,554.3615,585.3318,565.2844,569.0032,529.1869,474.3022,477.3995,470.7838,441.4988,425.0368,351.8391,762.298,937.8403,1082.616,1290.194,1408.368,1407.034,1410.329,1421.788,1192.107,2269.177,1421.869,1372.697,1773.92,1266.996
